Date,Open,High,Low,Close,Adj Close,Volume
2018-05-14,85222.000000,86105.000000,84688.000000,85232.000000,85232.000000,4080700
2018-05-15,85225.000000,85231.000000,83830.000000,85130.000000,85130.000000,4405100
2018-05-16,85122.000000,86678.000000,85044.000000,86537.000000,86537.000000,3707000
2018-05-17,86537.000000,86537.000000,83377.000000,83622.000000,83622.000000,5508600
2018-05-18,83614.000000,83614.000000,81391.000000,83082.000000,83082.000000,5730200
2018-05-21,83095.000000,83883.000000,81576.000000,81815.000000,81815.000000,4242200
2018-05-22,81817.000000,83396.000000,81613.000000,82739.000000,82739.000000,4785500
2018-05-23,82742.000000,82742.000000,80867.000000,80867.000000,80867.000000,3875500
2018-05-24,80860.000000,80860.000000,79027.000000,80122.000000,80122.000000,6182200
2018-05-25,80123.000000,80629.000000,78622.000000,78898.000000,78898.000000,4650100
2018-05-28,78886.000000,78886.000000,75337.000000,75356.000000,75356.000000,4176200
2018-05-29,75361.000000,77214.000000,75361.000000,76072.000000,76072.000000,5972300
